location,cutoff_date,forecast_date,forecast_week,forecast,raw_model_output,target_mode,reference_date,target_end_date,horizon
55,2025-03-08,2025-04-05,4,305.1297607421875,5.724009,log,2025-03-08,2025-04-05,4
56,2025-03-08,2025-03-15,1,43.32405471801758,3.7915275,log,2025-03-08,2025-03-15,1
56,2025-03-08,2025-03-22,2,30.643268585205078,3.4545255,log,2025-03-08,2025-03-22,2
56,2025-03-08,2025-03-29,3,21.778467178344727,3.1258156,log,2025-03-08,2025-03-29,3
56,2025-03-08,2025-04-05,4,17.172664642333984,2.8999186,log,2025-03-08,2025-04-05,4
72,2025-03-08,2025-03-15,1,221.17942810058594,5.4034853,log,2025-03-08,2025-03-15,1
72,2025-03-08,2025-03-22,2,190.75453186035156,5.256216,log,2025-03-08,2025-03-22,2
72,2025-03-08,2025-03-29,3,178.67047119140625,5.1911244,log,2025-03-08,2025-03-29,3
72,2025-03-08,2025-04-05,4,147.3616485595703,4.999653,log,2025-03-08,2025-04-05,4
US,2025-03-08,2025-03-15,1,7404.9,7.1232333,log,2025-03-08,2025-03-15,1
US,2025-03-08,2025-03-22,2,2110.3965,6.864112,log,2025-03-08,2025-03-22,2
US,2025-03-08,2025-03-29,3,800.9246215820312,6.6870146,log,2025-03-08,2025-03-29,3
US,2025-03-08,2025-04-05,4,491.7538757324219,6.20001,log,2025-03-08,2025-04-05,4
01,2025-03-15,2025-03-22,1,222.7187957763672,5.41039,log,2025-03-15,2025-03-22,1
01,2025-03-15,2025-03-29,2,202.8800048828125,5.3175316,log,2025-03-15,2025-03-29,2
01,2025-03-15,2025-04-05,3,199.56729125976562,5.30115,log,2025-03-15,2025-04-05,3
01,2025-03-15,2025-04-12,4,187.47467041015625,5.2389636,log,2025-03-15,2025-04-12,4
02,2025-03-15,2025-03-22,1,29.21494483947754,3.4083366,log,2025-03-15,2025-03-22,1
02,2025-03-15,2025-03-29,2,23.679487228393555,3.2059724,log,2025-03-15,2025-03-29,2
02,2025-03-15,2025-04-05,3,20.125646591186523,3.0504878,log,2025-03-15,2025-04-05,3
02,2025-03-15,2025-04-12,4,17.785490036010742,2.9330847,log,2025-03-15,2025-04-12,4
04,2025-03-15,2025-03-22,1,377.0360107421875,5.9349895,log,2025-03-15,2025-03-22,1
04,2025-03-15,2025-03-29,2,285.78570556640625,5.6587353,log,2025-03-15,2025-03-29,2
04,2025-03-15,2025-04-05,3,349.14300537109375,5.8583417,log,2025-03-15,2025-04-05,3
04,2025-03-15,2025-04-12,4,336.1014709472656,5.820384,log,2025-03-15,2025-04-12,4
05,2025-03-15,2025-03-22,1,180.11996459960938,5.1991596,log,2025-03-15,2025-03-22,1
05,2025-03-15,2025-03-29,2,165.38653564453125,5.1143136,log,2025-03-15,2025-03-29,2
05,2025-03-15,2025-04-05,3,161.29908752441406,5.089441,log,2025-03-15,2025-04-05,3
05,2025-03-15,2025-04-12,4,138.95252990722656,4.9413033,log,2025-03-15,2025-04-12,4
06,2025-03-15,2025-03-22,1,844.7012939453125,6.740166,log,2025-03-15,2025-03-22,1
06,2025-03-15,2025-03-29,2,697.4558715820312,6.548872,log,2025-03-15,2025-03-29,2
06,2025-03-15,2025-04-05,3,683.9203491210938,6.5293026,log,2025-03-15,2025-04-05,3
06,2025-03-15,2025-04-12,4,457.0794982910156,6.127043,log,2025-03-15,2025-04-12,4
08,2025-03-15,2025-03-22,1,197.60841369628906,5.291335,log,2025-03-15,2025-03-22,1
08,2025-03-15,2025-03-29,2,172.16326904296875,5.154235,log,2025-03-15,2025-03-29,2
08,2025-03-15,2025-04-05,3,186.1257781982422,5.231781,log,2025-03-15,2025-04-05,3
08,2025-03-15,2025-04-12,4,199.01422119140625,5.2983885,log,2025-03-15,2025-04-12,4
09,2025-03-15,2025-03-22,1,135.77337646484375,4.9183254,log,2025-03-15,2025-03-22,1
09,2025-03-15,2025-03-29,2,95.02188873291016,4.564576,log,2025-03-15,2025-03-29,2
09,2025-03-15,2025-04-05,3,116.06553649902344,4.762734,log,2025-03-15,2025-04-05,3
09,2025-03-15,2025-04-12,4,108.37039947509766,4.6947403,log,2025-03-15,2025-04-12,4
10,2025-03-15,2025-03-22,1,47.951759338378906,3.8908353,log,2025-03-15,2025-03-22,1
10,2025-03-15,2025-03-29,2,36.23930740356445,3.617365,log,2025-03-15,2025-03-29,2
10,2025-03-15,2025-04-05,3,30.95123291015625,3.4642107,log,2025-03-15,2025-04-05,3
10,2025-03-15,2025-04-12,4,20.06613540649414,3.0476668,log,2025-03-15,2025-04-12,4
11,2025-03-15,2025-03-22,1,61.77029800415039,4.139482,log,2025-03-15,2025-03-22,1
11,2025-03-15,2025-03-29,2,41.4649772644043,3.7486796,log,2025-03-15,2025-03-29,2
11,2025-03-15,2025-04-05,3,34.87508773803711,3.580043,log,2025-03-15,2025-04-05,3
11,2025-03-15,2025-04-12,4,26.185256958007812,3.3026748,log,2025-03-15,2025-04-12,4
12,2025-03-15,2025-03-22,1,948.2655639648438,6.8556886,log,2025-03-15,2025-03-22,1
12,2025-03-15,2025-03-29,2,718.8404541015625,6.5790296,log,2025-03-15,2025-03-29,2
12,2025-03-15,2025-04-05,3,721.8956298828125,6.583265,log,2025-03-15,2025-04-05,3
12,2025-03-15,2025-04-12,4,514.3357543945312,6.2448187,log,2025-03-15,2025-04-12,4
13,2025-03-15,2025-03-22,1,315.4135437011719,5.75705,log,2025-03-15,2025-03-22,1
13,2025-03-15,2025-03-29,2,247.4530792236328,5.515254,log,2025-03-15,2025-03-29,2
13,2025-03-15,2025-04-05,3,294.65924072265625,5.6892076,log,2025-03-15,2025-04-05,3
13,2025-03-15,2025-04-12,4,285.7930908203125,5.658761,log,2025-03-15,2025-04-12,4
15,2025-03-15,2025-03-22,1,44.81222915649414,3.824551,log,2025-03-15,2025-03-22,1
15,2025-03-15,2025-03-29,2,35.14943313598633,3.5876613,log,2025-03-15,2025-03-29,2
15,2025-03-15,2025-04-05,3,30.793243408203125,3.4592538,log,2025-03-15,2025-04-05,3
15,2025-03-15,2025-04-12,4,24.33089828491211,3.232025,log,2025-03-15,2025-04-12,4
16,2025-03-15,2025-03-22,1,75.76536560058594,4.3407536,log,2025-03-15,2025-03-22,1
16,2025-03-15,2025-03-29,2,71.08220672607422,4.277807,log,2025-03-15,2025-03-29,2
16,2025-03-15,2025-04-05,3,73.02086639404297,4.304347,log,2025-03-15,2025-04-05,3
16,2025-03-15,2025-04-12,4,80.44268035888672,4.3998995,log,2025-03-15,2025-04-12,4
17,2025-03-15,2025-03-22,1,672.5853881835938,6.5126147,log,2025-03-15,2025-03-22,1
17,2025-03-15,2025-03-29,2,624.0301513671875,6.4378,log,2025-03-15,2025-03-29,2
17,2025-03-15,2025-04-05,3,593.2383422851562,6.3872805,log,2025-03-15,2025-04-05,3
17,2025-03-15,2025-04-12,4,375.7928161621094,5.9316955,log,2025-03-15,2025-04-12,4
18,2025-03-15,2025-03-22,1,530.490478515625,6.2756853,log,2025-03-15,2025-03-22,1
18,2025-03-15,2025-03-29,2,518.41748046875,6.252708,log,2025-03-15,2025-03-29,2
18,2025-03-15,2025-04-05,3,434.7529602050781,6.0770755,log,2025-03-15,2025-04-05,3
18,2025-03-15,2025-04-12,4,303.7644348144531,5.719539,log,2025-03-15,2025-04-12,4
19,2025-03-15,2025-03-22,1,149.31813049316406,5.012754,log,2025-03-15,2025-03-22,1
19,2025-03-15,2025-03-29,2,104.74547576904297,4.661035,log,2025-03-15,2025-03-29,2
19,2025-03-15,2025-04-05,3,127.8977279663086,4.8590193,log,2025-03-15,2025-04-05,3
19,2025-03-15,2025-04-12,4,112.38544464111328,4.730793,log,2025-03-15,2025-04-12,4
20,2025-03-15,2025-03-22,1,139.359130859375,4.9442043,log,2025-03-15,2025-03-22,1
20,2025-03-15,2025-03-29,2,104.99789428710938,4.6634192,log,2025-03-15,2025-03-29,2
20,2025-03-15,2025-04-05,3,112.798828125,4.734432,log,2025-03-15,2025-04-05,3
20,2025-03-15,2025-04-12,4,103.56001281738281,4.649761,log,2025-03-15,2025-04-12,4
21,2025-03-15,2025-03-22,1,400.0175476074219,5.994005,log,2025-03-15,2025-03-22,1
21,2025-03-15,2025-03-29,2,288.6148376464844,5.668552,log,2025-03-15,2025-03-29,2
21,2025-03-15,2025-04-05,3,299.1103515625,5.70415,log,2025-03-15,2025-04-05,3
21,2025-03-15,2025-04-12,4,252.70663452148438,5.5361786,log,2025-03-15,2025-04-12,4
22,2025-03-15,2025-03-22,1,249.37355041503906,5.522954,log,2025-03-15,2025-03-22,1
22,2025-03-15,2025-03-29,2,209.17678833007812,5.347949,log,2025-03-15,2025-03-29,2
22,2025-03-15,2025-04-05,3,186.71229553222656,5.2349105,log,2025-03-15,2025-04-05,3
22,2025-03-15,2025-04-12,4,125.15521240234375,4.837513,log,2025-03-15,2025-04-12,4
23,2025-03-15,2025-03-22,1,101.6343002319336,4.631172,log,2025-03-15,2025-03-22,1
23,2025-03-15,2025-03-29,2,60.48912048339844,4.1188602,log,2025-03-15,2025-03-29,2
23,2025-03-15,2025-04-05,3,54.25849151611328,4.012022,log,2025-03-15,2025-04-05,3
23,2025-03-15,2025-04-12,4,38.36308288574219,3.6728284,log,2025-03-15,2025-04-12,4
24,2025-03-15,2025-03-22,1,229.03126525878906,5.4382153,log,2025-03-15,2025-03-22,1
24,2025-03-15,2025-03-29,2,204.578125,5.325826,log,2025-03-15,2025-03-29,2
24,2025-03-15,2025-04-05,3,265.21160888671875,5.5842915,log,2025-03-15,2025-04-05,3
24,2025-03-15,2025-04-12,4,252.85897827148438,5.536779,log,2025-03-15,2025-04-12,4
25,2025-03-15,2025-03-22,1,383.2320861816406,5.9512467,log,2025-03-15,2025-03-22,1
25,2025-03-15,2025-03-29,2,406.6565856933594,6.010425,log,2025-03-15,2025-03-29,2
25,2025-03-15,2025-04-05,3,368.7164611816406,5.9127364,log,2025-03-15,2025-04-05,3
25,2025-03-15,2025-04-12,4,265.5926818847656,5.585722,log,2025-03-15,2025-04-12,4
26,2025-03-15,2025-03-22,1,599.4708862304688,6.397714,log,2025-03-15,2025-03-22,1
26,2025-03-15,2025-03-29,2,538.428955078125,6.290511,log,2025-03-15,2025-03-29,2
26,2025-03-15,2025-04-05,3,431.3695373535156,6.0692806,log,2025-03-15,2025-04-05,3
26,2025-03-15,2025-04-12,4,329.66412353515625,5.801103,log,2025-03-15,2025-04-12,4
27,2025-03-15,2025-03-22,1,166.30303955078125,5.119807,log,2025-03-15,2025-03-22,1
27,2025-03-15,2025-03-29,2,134.52076721191406,4.909125,log,2025-03-15,2025-03-29,2
27,2025-03-15,2025-04-05,3,171.06280517578125,5.1478596,log,2025-03-15,2025-04-05,3
27,2025-03-15,2025-04-12,4,158.6050567626953,5.0727024,log,2025-03-15,2025-04-12,4
28,2025-03-15,2025-03-22,1,161.3849334716797,5.0899696,log,2025-03-15,2025-03-22,1
28,2025-03-15,2025-03-29,2,134.78997802734375,4.9111094,log,2025-03-15,2025-03-29,2
28,2025-03-15,2025-04-05,3,151.8160400390625,5.029235,log,2025-03-15,2025-04-05,3
28,2025-03-15,2025-04-12,4,114.83460998535156,4.7521634,log,2025-03-15,2025-04-12,4
29,2025-03-15,2025-03-22,1,394.8661804199219,5.9810762,log,2025-03-15,2025-03-22,1
29,2025-03-15,2025-03-29,2,379.22528076171875,5.940764,log,2025-03-15,2025-03-29,2
29,2025-03-15,2025-04-05,3,400.4579772949219,5.995103,log,2025-03-15,2025-04-05,3
29,2025-03-15,2025-04-12,4,267.7113952636719,5.593638,log,2025-03-15,2025-04-12,4
30,2025-03-15,2025-03-22,1,95.40372467041016,4.568545,log,2025-03-15,2025-03-22,1
30,2025-03-15,2025-03-29,2,86.19282531738281,4.468122,log,2025-03-15,2025-03-29,2
30,2025-03-15,2025-04-05,3,78.02485656738281,4.3697624,log,2025-03-15,2025-04-05,3
30,2025-03-15,2025-04-12,4,38.74620819091797,3.6825144,log,2025-03-15,2025-04-12,4
31,2025-03-15,2025-03-22,1,88.14590454101562,4.4902744,log,2025-03-15,2025-03-22,1
31,2025-03-15,2025-03-29,2,61.50787353515625,4.1352925,log,2025-03-15,2025-03-29,2
31,2025-03-15,2025-04-05,3,54.404869079589844,4.0146675,log,2025-03-15,2025-04-05,3
31,2025-03-15,2025-04-12,4,48.026241302490234,3.8923557,log,2025-03-15,2025-04-12,4
32,2025-03-15,2025-03-22,1,65.16468048095703,4.192147,log,2025-03-15,2025-03-22,1
32,2025-03-15,2025-03-29,2,62.66291046142578,4.153602,log,2025-03-15,2025-03-29,2
32,2025-03-15,2025-04-05,3,60.22346878051758,4.1145306,log,2025-03-15,2025-04-05,3
32,2025-03-15,2025-04-12,4,50.81509017944336,3.9476814,log,2025-03-15,2025-04-12,4
33,2025-03-15,2025-03-22,1,68.42977905273438,4.240316,log,2025-03-15,2025-03-22,1
33,2025-03-15,2025-03-29,2,59.82893753051758,4.1080656,log,2025-03-15,2025-03-29,2
33,2025-03-15,2025-04-05,3,43.76899337768555,3.8015158,log,2025-03-15,2025-04-05,3
33,2025-03-15,2025-04-12,4,29.911043167114258,3.4311135,log,2025-03-15,2025-04-12,4
34,2025-03-15,2025-03-22,1,438.6990661621094,6.0860906,log,2025-03-15,2025-03-22,1
34,2025-03-15,2025-03-29,2,435.73272705078125,6.0793214,log,2025-03-15,2025-03-29,2
34,2025-03-15,2025-04-05,3,428.9601745605469,6.0636926,log,2025-03-15,2025-04-05,3
34,2025-03-15,2025-04-12,4,346.4117126464844,5.8505106,log,2025-03-15,2025-04-12,4
35,2025-03-15,2025-03-22,1,132.387451171875,4.893258,log,2025-03-15,2025-03-22,1
35,2025-03-15,2025-03-29,2,111.76134490966797,4.7252736,log,2025-03-15,2025-03-29,2
35,2025-03-15,2025-04-05,3,106.18959045410156,4.674599,log,2025-03-15,2025-04-05,3
35,2025-03-15,2025-04-12,4,88.77810668945312,4.497341,log,2025-03-15,2025-04-12,4
36,2025-03-15,2025-03-22,1,924.8143310546875,6.8306737,log,2025-03-15,2025-03-22,1
36,2025-03-15,2025-03-29,2,699.834228515625,6.5522714,log,2025-03-15,2025-03-29,2
36,2025-03-15,2025-04-05,3,702.1559448242188,6.5555787,log,2025-03-15,2025-04-05,3
36,2025-03-15,2025-04-12,4,480.6501159667969,6.177218,log,2025-03-15,2025-04-12,4
37,2025-03-15,2025-03-22,1,520.9865112304688,6.257642,log,2025-03-15,2025-03-22,1
37,2025-03-15,2025-03-29,2,355.8275451660156,5.8772526,log,2025-03-15,2025-03-29,2
37,2025-03-15,2025-04-05,3,374.6231994628906,5.9285865,log,2025-03-15,2025-04-05,3
37,2025-03-15,2025-04-12,4,314.4281921386719,5.753931,log,2025-03-15,2025-04-12,4
38,2025-03-15,2025-03-22,1,27.460134506225586,3.3485043,log,2025-03-15,2025-03-22,1
38,2025-03-15,2025-03-29,2,22.425888061523438,3.1538417,log,2025-03-15,2025-03-29,2
38,2025-03-15,2025-04-05,3,21.493484497070312,3.1132257,log,2025-03-15,2025-04-05,3
38,2025-03-15,2025-04-12,4,16.002885818481445,2.833383,log,2025-03-15,2025-04-12,4
39,2025-03-15,2025-03-22,1,1033.52587890625,6.9416986,log,2025-03-15,2025-03-22,1
39,2025-03-15,2025-03-29,2,853.9156494140625,6.751003,log,2025-03-15,2025-03-29,2
39,2025-03-15,2025-04-05,3,619.573486328125,6.430644,log,2025-03-15,2025-04-05,3
39,2025-03-15,2025-04-12,4,449.88775634765625,6.1112185,log,2025-03-15,2025-04-12,4
40,2025-03-15,2025-03-22,1,134.1364288330078,4.906285,log,2025-03-15,2025-03-22,1
40,2025-03-15,2025-03-29,2,106.27723693847656,4.6754165,log,2025-03-15,2025-03-29,2
40,2025-03-15,2025-04-05,3,109.77540588378906,4.7075047,log,2025-03-15,2025-04-05,3
40,2025-03-15,2025-04-12,4,107.86029815673828,4.6900654,log,2025-03-15,2025-04-12,4
41,2025-03-15,2025-03-22,1,176.01368713378906,5.176227,log,2025-03-15,2025-03-22,1
41,2025-03-15,2025-03-29,2,129.26516723632812,4.869572,log,2025-03-15,2025-03-29,2
41,2025-03-15,2025-04-05,3,161.70542907714844,5.0919414,log,2025-03-15,2025-04-05,3
41,2025-03-15,2025-04-12,4,126.99365234375,4.8519807,log,2025-03-15,2025-04-12,4
42,2025-03-15,2025-03-22,1,1016.1752319335938,6.9247847,log,2025-03-15,2025-03-22,1
42,2025-03-15,2025-03-29,2,736.9345703125,6.603855,log,2025-03-15,2025-03-29,2
42,2025-03-15,2025-04-05,3,530.813232421875,6.2762923,log,2025-03-15,2025-04-05,3
42,2025-03-15,2025-04-12,4,424.0150146484375,6.0521245,log,2025-03-15,2025-04-12,4
44,2025-03-15,2025-03-22,1,56.83492660522461,4.057593,log,2025-03-15,2025-03-22,1
44,2025-03-15,2025-03-29,2,53.56097412109375,3.9993188,log,2025-03-15,2025-03-29,2
44,2025-03-15,2025-04-05,3,44.169395446777344,3.8104198,log,2025-03-15,2025-04-05,3
44,2025-03-15,2025-04-12,4,26.86252784729004,3.3272827,log,2025-03-15,2025-04-12,4
45,2025-03-15,2025-03-22,1,241.64605712890625,5.491604,log,2025-03-15,2025-03-22,1
45,2025-03-15,2025-03-29,2,198.99905395507812,5.2983127,log,2025-03-15,2025-03-29,2
45,2025-03-15,2025-04-05,3,246.57273864746094,5.5117044,log,2025-03-15,2025-04-05,3
45,2025-03-15,2025-04-12,4,257.86663818359375,5.556313,log,2025-03-15,2025-04-12,4
46,2025-03-15,2025-03-22,1,24.103851318359375,3.2230213,log,2025-03-15,2025-03-22,1
46,2025-03-15,2025-03-29,2,17.28523826599121,2.906094,log,2025-03-15,2025-03-29,2
46,2025-03-15,2025-04-05,3,18.61925506591797,2.9765115,log,2025-03-15,2025-04-05,3
46,2025-03-15,2025-04-12,4,14.7280912399292,2.7554483,log,2025-03-15,2025-04-12,4
47,2025-03-15,2025-03-22,1,380.79791259765625,5.9448915,log,2025-03-15,2025-03-22,1
47,2025-03-15,2025-03-29,2,281.98162841796875,5.645382,log,2025-03-15,2025-03-29,2
47,2025-03-15,2025-04-05,3,338.86822509765625,5.828558,log,2025-03-15,2025-04-05,3
47,2025-03-15,2025-04-12,4,335.7512512207031,5.8193445,log,2025-03-15,2025-04-12,4
48,2025-03-15,2025-03-22,1,739.3675537109375,6.6071467,log,2025-03-15,2025-03-22,1
48,2025-03-15,2025-03-29,2,626.4334106445312,6.4416375,log,2025-03-15,2025-03-29,2
48,2025-03-15,2025-04-05,3,610.4589233398438,6.415848,log,2025-03-15,2025-04-05,3
48,2025-03-15,2025-04-12,4,508.0876770019531,6.2326202,log,2025-03-15,2025-04-12,4
49,2025-03-15,2025-03-22,1,88.78782653808594,4.4974494,log,2025-03-15,2025-03-22,1
49,2025-03-15,2025-03-29,2,85.6734619140625,4.4621477,log,2025-03-15,2025-03-29,2
49,2025-03-15,2025-04-05,3,67.32355499267578,4.2242546,log,2025-03-15,2025-04-05,3
49,2025-03-15,2025-04-12,4,50.80461502075195,3.9474792,log,2025-03-15,2025-04-12,4
50,2025-03-15,2025-03-22,1,22.90218162536621,3.1739697,log,2025-03-15,2025-03-22,1
50,2025-03-15,2025-03-29,2,20.91836929321289,3.087325,log,2025-03-15,2025-03-29,2
50,2025-03-15,2025-04-05,3,19.829381942749023,3.0363646,log,2025-03-15,2025-04-05,3
50,2025-03-15,2025-04-12,4,12.692973136901855,2.6168828,log,2025-03-15,2025-04-12,4
51,2025-03-15,2025-03-22,1,446.5583801269531,6.103807,log,2025-03-15,2025-03-22,1
51,2025-03-15,2025-03-29,2,338.24517822265625,5.826723,log,2025-03-15,2025-03-29,2
51,2025-03-15,2025-04-05,3,417.7527160644531,6.0372806,log,2025-03-15,2025-04-05,3
51,2025-03-15,2025-04-12,4,378.5369567871094,5.938952,log,2025-03-15,2025-04-12,4
53,2025-03-15,2025-03-22,1,196.8002471923828,5.2872577,log,2025-03-15,2025-03-22,1
53,2025-03-15,2025-03-29,2,182.40670776367188,5.211706,log,2025-03-15,2025-03-29,2
53,2025-03-15,2025-04-05,3,222.39207458496094,5.4089284,log,2025-03-15,2025-04-05,3
53,2025-03-15,2025-04-12,4,221.61761474609375,5.4054556,log,2025-03-15,2025-04-12,4
54,2025-03-15,2025-03-22,1,284.6887512207031,5.654903,log,2025-03-15,2025-03-22,1
54,2025-03-15,2025-03-29,2,219.15869140625,5.3943486,log,2025-03-15,2025-03-29,2
54,2025-03-15,2025-04-05,3,189.26419067382812,5.2484136,log,2025-03-15,2025-04-05,3
54,2025-03-15,2025-04-12,4,194.21104431152344,5.274081,log,2025-03-15,2025-04-12,4
55,2025-03-15,2025-03-22,1,302.93505859375,5.716814,log,2025-03-15,2025-03-22,1
55,2025-03-15,2025-03-29,2,295.6055908203125,5.6924033,log,2025-03-15,2025-03-29,2
55,2025-03-15,2025-04-05,3,355.67034912109375,5.876812,log,2025-03-15,2025-04-05,3
55,2025-03-15,2025-04-12,4,299.1637268066406,5.704328,log,2025-03-15,2025-04-12,4
56,2025-03-15,2025-03-22,1,31.81420135498047,3.4908614,log,2025-03-15,2025-03-22,1
56,2025-03-15,2025-03-29,2,23.67316246032715,3.2057161,log,2025-03-15,2025-03-29,2
56,2025-03-15,2025-04-05,3,20.38852882385254,3.0628548,log,2025-03-15,2025-04-05,3
56,2025-03-15,2025-04-12,4,15.856250762939453,2.8247216,log,2025-03-15,2025-04-12,4
72,2025-03-15,2025-03-22,1,262.9371032714844,5.575711,log,2025-03-15,2025-03-22,1
72,2025-03-15,2025-03-29,2,231.9622039794922,5.450876,log,2025-03-15,2025-03-29,2
72,2025-03-15,2025-04-05,3,179.30368041992188,5.1946425,log,2025-03-15,2025-04-05,3
72,2025-03-15,2025-04-12,4,119.54080963134766,4.7919884,log,2025-03-15,2025-04-12,4
US,2025-03-15,2025-03-22,1,5654.4,7.0773945,log,2025-03-15,2025-03-22,1
US,2025-03-15,2025-03-29,2,1611.5039999999997,6.7746997,log,2025-03-15,2025-03-29,2
US,2025-03-15,2025-04-05,3,779.2363891601562,6.659597,log,2025-03-15,2025-04-05,3
US,2025-03-15,2025-04-12,4,598.256103515625,6.395689,log,2025-03-15,2025-04-12,4
01,2025-03-22,2025-03-29,1,192.82003784179688,5.26693,log,2025-03-22,2025-03-29,1
01,2025-03-22,2025-04-05,2,161.92288208007812,5.093277,log,2025-03-22,2025-04-05,2
01,2025-03-22,2025-04-12,3,159.15939331054688,5.0761695,log,2025-03-22,2025-04-12,3
01,2025-03-22,2025-04-19,4,148.7825927734375,5.009185,log,2025-03-22,2025-04-19,4
02,2025-03-22,2025-03-29,1,25.481714248657227,3.2764544,log,2025-03-22,2025-03-29,1
02,2025-03-22,2025-04-05,2,23.952392578125,3.2169697,log,2025-03-22,2025-04-05,2
02,2025-03-22,2025-04-12,3,22.05942726135254,3.1380746,log,2025-03-22,2025-04-12,3
02,2025-03-22,2025-04-19,4,16.669710159301758,2.871852,log,2025-03-22,2025-04-19,4
04,2025-03-22,2025-03-29,1,293.6095275878906,5.685651,log,2025-03-22,2025-03-29,1
04,2025-03-22,2025-04-05,2,279.78814697265625,5.6376004,log,2025-03-22,2025-04-05,2
04,2025-03-22,2025-04-12,3,299.57965087890625,5.705713,log,2025-03-22,2025-04-12,3
04,2025-03-22,2025-04-19,4,268.26922607421875,5.5957117,log,2025-03-22,2025-04-19,4
05,2025-03-22,2025-03-29,1,141.28245544433594,4.957814,log,2025-03-22,2025-03-29,1
05,2025-03-22,2025-04-05,2,133.63717651367188,4.9025836,log,2025-03-22,2025-04-05,2
05,2025-03-22,2025-04-12,3,97.35346221923828,4.5885677,log,2025-03-22,2025-04-12,3
05,2025-03-22,2025-04-19,4,118.06712341308594,4.7796874,log,2025-03-22,2025-04-19,4
06,2025-03-22,2025-03-29,1,626.1680908203125,6.4412146,log,2025-03-22,2025-03-29,1
06,2025-03-22,2025-04-05,2,506.8702697753906,6.230226,log,2025-03-22,2025-04-05,2
06,2025-03-22,2025-04-12,3,397.88922119140625,5.9886837,log,2025-03-22,2025-04-12,3
06,2025-03-22,2025-04-19,4,349.9520568847656,5.8606496,log,2025-03-22,2025-04-19,4
08,2025-03-22,2025-03-29,1,148.8024444580078,5.0093174,log,2025-03-22,2025-03-29,1
08,2025-03-22,2025-04-05,2,136.3975067138672,4.9228783,log,2025-03-22,2025-04-05,2
08,2025-03-22,2025-04-12,3,113.9845962524414,4.744798,log,2025-03-22,2025-04-12,3
08,2025-03-22,2025-04-19,4,127.56558227539062,4.856439,log,2025-03-22,2025-04-19,4
09,2025-03-22,2025-03-29,1,111.60262298583984,4.723865,log,2025-03-22,2025-03-29,1
09,2025-03-22,2025-04-05,2,103.70494842529297,4.6511464,log,2025-03-22,2025-04-05,2
09,2025-03-22,2025-04-12,3,76.75310516357422,4.3535385,log,2025-03-22,2025-04-12,3
09,2025-03-22,2025-04-19,4,90.93851470947266,4.52112,log,2025-03-22,2025-04-19,4
10,2025-03-22,2025-03-29,1,33.8874397277832,3.552127,log,2025-03-22,2025-03-29,1
10,2025-03-22,2025-04-05,2,27.27456283569336,3.3419626,log,2025-03-22,2025-04-05,2
10,2025-03-22,2025-04-12,3,20.22509765625,3.0551844,log,2025-03-22,2025-04-12,3
10,2025-03-22,2025-04-19,4,16.149831771850586,2.8419883,log,2025-03-22,2025-04-19,4
11,2025-03-22,2025-03-29,1,58.72708511352539,4.0897856,log,2025-03-22,2025-03-29,1
11,2025-03-22,2025-04-05,2,46.75754165649414,3.866137,log,2025-03-22,2025-04-05,2
11,2025-03-22,2025-04-12,3,37.83456802368164,3.6593108,log,2025-03-22,2025-04-12,3
11,2025-03-22,2025-04-19,4,28.926570892333984,3.3987467,log,2025-03-22,2025-04-19,4
12,2025-03-22,2025-03-29,1,784.7535400390625,6.666643,log,2025-03-22,2025-03-29,1
12,2025-03-22,2025-04-05,2,659.5645751953125,6.493095,log,2025-03-22,2025-04-05,2
12,2025-03-22,2025-04-12,3,523.2032470703125,6.2618794,log,2025-03-22,2025-04-12,3
12,2025-03-22,2025-04-19,4,465.0412902832031,6.144274,log,2025-03-22,2025-04-19,4
13,2025-03-22,2025-03-29,1,192.51731872558594,5.265367,log,2025-03-22,2025-03-29,1
13,2025-03-22,2025-04-05,2,192.8818817138672,5.267249,log,2025-03-22,2025-04-05,2
13,2025-03-22,2025-04-12,3,188.5554962158203,5.244682,log,2025-03-22,2025-04-12,3
13,2025-03-22,2025-04-19,4,188.0673065185547,5.242103,log,2025-03-22,2025-04-19,4
15,2025-03-22,2025-03-29,1,38.31170654296875,3.6715224,log,2025-03-22,2025-03-29,1
15,2025-03-22,2025-04-05,2,32.13028335571289,3.5004478,log,2025-03-22,2025-04-05,2
15,2025-03-22,2025-04-12,3,27.39164924621582,3.346095,log,2025-03-22,2025-04-12,3
15,2025-03-22,2025-04-19,4,21.447154998779297,3.1111639,log,2025-03-22,2025-04-19,4
16,2025-03-22,2025-03-29,1,74.10640716552734,4.318906,log,2025-03-22,2025-03-29,1
16,2025-03-22,2025-04-05,2,65.17231750488281,4.192262,log,2025-03-22,2025-04-05,2
16,2025-03-22,2025-04-12,3,73.54143524169922,4.311355,log,2025-03-22,2025-04-12,3
16,2025-03-22,2025-04-19,4,66.42129516601562,4.210961,log,2025-03-22,2025-04-19,4
17,2025-03-22,2025-03-29,1,544.94482421875,6.302518,log,2025-03-22,2025-03-29,1
17,2025-03-22,2025-04-05,2,508.22021484375,6.2328806,log,2025-03-22,2025-04-05,2
17,2025-03-22,2025-04-12,3,316.009765625,5.7589326,log,2025-03-22,2025-04-12,3
17,2025-03-22,2025-04-19,4,311.443115234375,5.7444224,log,2025-03-22,2025-04-19,4
18,2025-03-22,2025-03-29,1,360.1528625488281,5.8893013,log,2025-03-22,2025-03-29,1
