location,cutoff_date,forecast_date,forecast_week,forecast
18,2025-02-01,2025-03-01,4,409.18878173828125
19,2025-02-01,2025-02-08,1,340.8040771484375
19,2025-02-01,2025-02-15,2,242.6529541015625
19,2025-02-01,2025-02-22,3,213.8817138671875
19,2025-02-01,2025-03-01,4,95.56327819824219
20,2025-02-01,2025-02-08,1,238.58766174316406
20,2025-02-01,2025-02-15,2,215.70408630371094
20,2025-02-01,2025-02-22,3,218.53480529785156
20,2025-02-01,2025-03-01,4,185.94015502929688
21,2025-02-01,2025-02-08,1,410.1321105957031
21,2025-02-01,2025-02-15,2,526.4331665039062
21,2025-02-01,2025-02-22,3,457.2858581542969
21,2025-02-01,2025-03-01,4,372.6854553222656
22,2025-02-01,2025-02-08,1,381.4530029296875
22,2025-02-01,2025-02-15,2,349.6427917480469
22,2025-02-01,2025-02-22,3,505.2311096191406
22,2025-02-01,2025-03-01,4,459.0596618652344
23,2025-02-01,2025-02-08,1,107.0649185180664
23,2025-02-01,2025-02-15,2,79.0771484375
23,2025-02-01,2025-02-22,3,105.2254638671875
23,2025-02-01,2025-03-01,4,57.6949348449707
24,2025-02-01,2025-02-08,1,637.5695190429688
24,2025-02-01,2025-02-15,2,414.3041076660156
24,2025-02-01,2025-02-22,3,406.15081787109375
24,2025-02-01,2025-03-01,4,302.76654052734375
25,2025-02-01,2025-02-08,1,901.954345703125
25,2025-02-01,2025-02-15,2,825.15087890625
25,2025-02-01,2025-02-22,3,571.8594970703125
25,2025-02-01,2025-03-01,4,482.0004577636719
26,2025-02-01,2025-02-08,1,917.7955322265625
26,2025-02-01,2025-02-15,2,827.5050659179688
26,2025-02-01,2025-02-22,3,491.9029541015625
26,2025-02-01,2025-03-01,4,466.72833251953125
27,2025-02-01,2025-02-08,1,682.4238891601562
27,2025-02-01,2025-02-15,2,470.07379150390625
27,2025-02-01,2025-02-22,3,422.331298828125
27,2025-02-01,2025-03-01,4,347.8482971191406
28,2025-02-01,2025-02-08,1,484.5002136230469
28,2025-02-01,2025-02-15,2,493.6921081542969
28,2025-02-01,2025-02-22,3,283.41656494140625
28,2025-02-01,2025-03-01,4,225.55661010742188
29,2025-02-01,2025-02-08,1,513.3761596679688
29,2025-02-01,2025-02-15,2,684.4253540039062
29,2025-02-01,2025-02-22,3,463.2264099121094
29,2025-02-01,2025-03-01,4,459.4681091308594
30,2025-02-01,2025-02-08,1,74.40953063964844
30,2025-02-01,2025-02-15,2,63.3663215637207
30,2025-02-01,2025-02-22,3,78.68394470214844
30,2025-02-01,2025-03-01,4,96.88883209228516
31,2025-02-01,2025-02-08,1,217.84152221679688
31,2025-02-01,2025-02-15,2,166.5695037841797
31,2025-02-01,2025-02-22,3,218.10031127929688
31,2025-02-01,2025-03-01,4,80.92284393310547
32,2025-02-01,2025-02-08,1,94.54368591308594
32,2025-02-01,2025-02-15,2,74.97401428222656
32,2025-02-01,2025-02-22,3,82.06733703613281
32,2025-02-01,2025-03-01,4,123.1103286743164
33,2025-02-01,2025-02-08,1,132.1060791015625
33,2025-02-01,2025-02-15,2,89.88358306884766
33,2025-02-01,2025-02-22,3,110.63076782226562
33,2025-02-01,2025-03-01,4,91.12480926513672
34,2025-02-01,2025-02-08,1,1191.3778076171875
34,2025-02-01,2025-02-15,2,782.385498046875
34,2025-02-01,2025-02-22,3,543.1304931640625
34,2025-02-01,2025-03-01,4,473.1146545410156
35,2025-02-01,2025-02-08,1,121.77013397216797
35,2025-02-01,2025-02-15,2,68.1298828125
35,2025-02-01,2025-02-22,3,78.69173431396484
35,2025-02-01,2025-03-01,4,111.28459930419922
36,2025-02-01,2025-02-08,1,1213.063232421875
36,2025-02-01,2025-02-15,2,838.405029296875
36,2025-02-01,2025-02-22,3,554.439697265625
36,2025-02-01,2025-03-01,4,586.2281494140625
37,2025-02-01,2025-02-08,1,1371.619873046875
37,2025-02-01,2025-02-15,2,1075.2327880859375
37,2025-02-01,2025-02-22,3,682.9083251953125
37,2025-02-01,2025-03-01,4,491.412109375
38,2025-02-01,2025-02-08,1,79.91637420654297
38,2025-02-01,2025-02-15,2,60.59323501586914
38,2025-02-01,2025-02-22,3,83.21422576904297
38,2025-02-01,2025-03-01,4,65.06038665771484
39,2025-02-01,2025-02-08,1,1385.038330078125
39,2025-02-01,2025-02-15,2,1098.83349609375
39,2025-02-01,2025-02-22,3,690.16357421875
39,2025-02-01,2025-03-01,4,558.5097045898438
40,2025-02-01,2025-02-08,1,749.0956420898438
40,2025-02-01,2025-02-15,2,765.30810546875
40,2025-02-01,2025-02-22,3,434.4486083984375
40,2025-02-01,2025-03-01,4,332.3709411621094
41,2025-02-01,2025-02-08,1,300.6426086425781
41,2025-02-01,2025-02-15,2,519.2693481445312
41,2025-02-01,2025-02-22,3,385.3777160644531
41,2025-02-01,2025-03-01,4,416.6385498046875
42,2025-02-01,2025-02-08,1,1367.9400634765625
42,2025-02-01,2025-02-15,2,1106.5478515625
42,2025-02-01,2025-02-22,3,777.5013427734375
42,2025-02-01,2025-03-01,4,547.6610107421875
44,2025-02-01,2025-02-08,1,87.2117919921875
44,2025-02-01,2025-02-15,2,95.49860382080078
44,2025-02-01,2025-02-22,3,154.92958068847656
44,2025-02-01,2025-03-01,4,55.84812545776367
45,2025-02-01,2025-02-08,1,798.824951171875
45,2025-02-01,2025-02-15,2,793.346435546875
45,2025-02-01,2025-02-22,3,440.9877014160156
45,2025-02-01,2025-03-01,4,436.8035888671875
46,2025-02-01,2025-02-08,1,83.26402282714844
46,2025-02-01,2025-02-15,2,66.5771255493164
46,2025-02-01,2025-02-22,3,114.31278991699219
46,2025-02-01,2025-03-01,4,39.89152526855469
47,2025-02-01,2025-02-08,1,461.41552734375
47,2025-02-01,2025-02-15,2,621.0452270507812
47,2025-02-01,2025-02-22,3,505.4318542480469
47,2025-02-01,2025-03-01,4,503.4774475097656
48,2025-02-01,2025-02-08,1,1883.66162109375
48,2025-02-01,2025-02-15,2,1084.22216796875
48,2025-02-01,2025-02-22,3,784.4755859375
48,2025-02-01,2025-03-01,4,604.4360961914062
49,2025-02-01,2025-02-08,1,100.14735412597656
49,2025-02-01,2025-02-15,2,74.93254852294922
49,2025-02-01,2025-02-22,3,97.25670623779297
49,2025-02-01,2025-03-01,4,105.78482818603516
50,2025-02-01,2025-02-08,1,41.51871109008789
50,2025-02-01,2025-02-15,2,21.23896026611328
50,2025-02-01,2025-02-22,3,53.31181716918945
50,2025-02-01,2025-03-01,4,41.94844436645508
51,2025-02-01,2025-02-08,1,704.994140625
51,2025-02-01,2025-02-15,2,719.13916015625
51,2025-02-01,2025-02-22,3,425.59832763671875
51,2025-02-01,2025-03-01,4,388.66278076171875
53,2025-02-01,2025-02-08,1,414.16888427734375
53,2025-02-01,2025-02-15,2,456.6857604980469
53,2025-02-01,2025-02-22,3,537.7302856445312
53,2025-02-01,2025-03-01,4,491.6424560546875
54,2025-02-01,2025-02-08,1,205.86941528320312
54,2025-02-01,2025-02-15,2,173.9696044921875
54,2025-02-01,2025-02-22,3,130.344482421875
54,2025-02-01,2025-03-01,4,75.81169128417969
55,2025-02-01,2025-02-08,1,779.6339721679688
55,2025-02-01,2025-02-15,2,516.8328247070312
55,2025-02-01,2025-02-22,3,383.0020751953125
55,2025-02-01,2025-03-01,4,340.5726013183594
56,2025-02-01,2025-02-08,1,49.05656051635742
56,2025-02-01,2025-02-15,2,26.556917190551758
56,2025-02-01,2025-02-22,3,52.75901794433594
56,2025-02-01,2025-03-01,4,21.286643981933594
72,2025-02-01,2025-02-08,1,185.4398956298828
72,2025-02-01,2025-02-15,2,142.1589813232422
72,2025-02-01,2025-02-22,3,243.4239959716797
72,2025-02-01,2025-03-01,4,226.51535034179688
US,2025-02-01,2025-02-08,1,15364.199999999999
US,2025-02-01,2025-02-15,2,4378.797
US,2025-02-01,2025-02-22,3,1182.27519
US,2025-02-01,2025-03-01,4,590.1480102539062
01,2025-02-08,2025-02-15,1,435.69903564453125
01,2025-02-08,2025-02-22,2,429.7577819824219
01,2025-02-08,2025-03-01,3,360.3525695800781
01,2025-02-08,2025-03-08,4,289.2962951660156
02,2025-02-08,2025-02-15,1,19.01124382019043
02,2025-02-08,2025-02-22,2,5.418204307556152
02,2025-02-08,2025-03-01,3,21.499773025512695
02,2025-02-08,2025-03-08,4,17.75472640991211
04,2025-02-08,2025-02-15,1,576.1626586914062
04,2025-02-08,2025-02-22,2,528.0377807617188
04,2025-02-08,2025-03-01,3,454.22454833984375
04,2025-02-08,2025-03-08,4,457.36846923828125
05,2025-02-08,2025-02-15,1,694.4962768554688
05,2025-02-08,2025-02-22,2,749.0879516601562
05,2025-02-08,2025-03-01,3,344.5269775390625
05,2025-02-08,2025-03-08,4,268.2972106933594
06,2025-02-08,2025-02-15,1,1292.03466796875
06,2025-02-08,2025-02-22,2,1074.600341796875
06,2025-02-08,2025-03-01,3,677.1592407226562
06,2025-02-08,2025-03-08,4,469.72564697265625
08,2025-02-08,2025-02-15,1,413.4730224609375
08,2025-02-08,2025-02-22,2,377.0224304199219
08,2025-02-08,2025-03-01,3,468.34637451171875
08,2025-02-08,2025-03-08,4,404.0077209472656
09,2025-02-08,2025-02-15,1,376.55242919921875
09,2025-02-08,2025-02-22,2,302.58624267578125
09,2025-02-08,2025-03-01,3,249.02500915527344
09,2025-02-08,2025-03-08,4,131.994140625
10,2025-02-08,2025-02-15,1,139.37135314941406
10,2025-02-08,2025-02-22,2,93.47053527832031
10,2025-02-08,2025-03-01,3,107.69328308105469
10,2025-02-08,2025-03-08,4,61.117820739746094
11,2025-02-08,2025-02-15,1,171.69761657714844
11,2025-02-08,2025-02-22,2,196.99728393554688
11,2025-02-08,2025-03-01,3,189.69483947753906
11,2025-02-08,2025-03-08,4,56.61219787597656
12,2025-02-08,2025-02-15,1,1350.7174072265625
12,2025-02-08,2025-02-22,2,970.2937622070312
12,2025-02-08,2025-03-01,3,768.2399291992188
12,2025-02-08,2025-03-08,4,640.7964477539062
13,2025-02-08,2025-02-15,1,941.9840698242188
13,2025-02-08,2025-02-22,2,700.3414916992188
13,2025-02-08,2025-03-01,3,492.9999694824219
13,2025-02-08,2025-03-08,4,489.5836181640625
15,2025-02-08,2025-02-15,1,57.1636962890625
15,2025-02-08,2025-02-22,2,34.3801155090332
15,2025-02-08,2025-03-01,3,48.0766487121582
15,2025-02-08,2025-03-08,4,34.28202438354492
16,2025-02-08,2025-02-15,1,142.7525634765625
16,2025-02-08,2025-02-22,2,124.89695739746094
16,2025-02-08,2025-03-01,3,119.10980224609375
16,2025-02-08,2025-03-08,4,106.02218627929688
17,2025-02-08,2025-02-15,1,1346.6839599609375
17,2025-02-08,2025-02-22,2,911.8922729492188
17,2025-02-08,2025-03-01,3,730.732666015625
17,2025-02-08,2025-03-08,4,503.574462890625
18,2025-02-08,2025-02-15,1,1075.4599609375
18,2025-02-08,2025-02-22,2,1045.7803955078125
18,2025-02-08,2025-03-01,3,718.320068359375
18,2025-02-08,2025-03-08,4,479.4997863769531
19,2025-02-08,2025-02-15,1,489.7239074707031
19,2025-02-08,2025-02-22,2,380.45477294921875
19,2025-02-08,2025-03-01,3,343.1156311035156
19,2025-02-08,2025-03-08,4,149.6548309326172
20,2025-02-08,2025-02-15,1,378.591552734375
20,2025-02-08,2025-02-22,2,214.95263671875
20,2025-02-08,2025-03-01,3,205.27938842773438
20,2025-02-08,2025-03-08,4,169.03298950195312
21,2025-02-08,2025-02-15,1,755.6216430664062
21,2025-02-08,2025-02-22,2,772.231201171875
21,2025-02-08,2025-03-01,3,510.6346130371094
21,2025-02-08,2025-03-08,4,390.1806945800781
22,2025-02-08,2025-02-15,1,278.85382080078125
22,2025-02-08,2025-02-22,2,231.2855987548828
22,2025-02-08,2025-03-01,3,330.0569152832031
22,2025-02-08,2025-03-08,4,260.8941955566406
23,2025-02-08,2025-02-15,1,175.40481567382812
23,2025-02-08,2025-02-22,2,174.79653930664062
23,2025-02-08,2025-03-01,3,207.95065307617188
23,2025-02-08,2025-03-08,4,54.49515914916992
24,2025-02-08,2025-02-15,1,779.377197265625
24,2025-02-08,2025-02-22,2,741.9609985351562
24,2025-02-08,2025-03-01,3,439.7605895996094
24,2025-02-08,2025-03-08,4,350.46087646484375
25,2025-02-08,2025-02-15,1,1033.815673828125
25,2025-02-08,2025-02-22,2,965.909423828125
25,2025-02-08,2025-03-01,3,515.8407592773438
25,2025-02-08,2025-03-08,4,448.0979919433594
26,2025-02-08,2025-02-15,1,878.3314819335938
26,2025-02-08,2025-02-22,2,618.1221313476562
26,2025-02-08,2025-03-01,3,605.8814086914062
26,2025-02-08,2025-03-08,4,562.8302001953125
27,2025-02-08,2025-02-15,1,453.8260192871094
27,2025-02-08,2025-02-22,2,375.6689453125
27,2025-02-08,2025-03-01,3,357.5322570800781
27,2025-02-08,2025-03-08,4,316.7866516113281
28,2025-02-08,2025-02-15,1,347.7115783691406
28,2025-02-08,2025-02-22,2,219.3967742919922
28,2025-02-08,2025-03-01,3,192.65997314453125
28,2025-02-08,2025-03-08,4,206.0377960205078
29,2025-02-08,2025-02-15,1,854.7932739257812
29,2025-02-08,2025-02-22,2,759.681884765625
29,2025-02-08,2025-03-01,3,570.4749145507812
29,2025-02-08,2025-03-08,4,459.7982177734375
30,2025-02-08,2025-02-15,1,119.38394165039062
30,2025-02-08,2025-02-22,2,108.78265380859375
30,2025-02-08,2025-03-01,3,119.71590423583984
30,2025-02-08,2025-03-08,4,93.97777557373047
31,2025-02-08,2025-02-15,1,257.1735534667969
31,2025-02-08,2025-02-22,2,167.0614471435547
31,2025-02-08,2025-03-01,3,158.01893615722656
31,2025-02-08,2025-03-08,4,107.31610870361328
32,2025-02-08,2025-02-15,1,152.0036163330078
32,2025-02-08,2025-02-22,2,174.77597045898438
32,2025-02-08,2025-03-01,3,190.35992431640625
32,2025-02-08,2025-03-08,4,194.1846160888672
33,2025-02-08,2025-02-15,1,166.7357635498047
33,2025-02-08,2025-02-22,2,119.47515106201172
33,2025-02-08,2025-03-01,3,162.34661865234375
33,2025-02-08,2025-03-08,4,106.62674713134766
34,2025-02-08,2025-02-15,1,1334.3001708984375
34,2025-02-08,2025-02-22,2,801.4006958007812
34,2025-02-08,2025-03-01,3,572.13720703125
34,2025-02-08,2025-03-08,4,461.6636657714844
35,2025-02-08,2025-02-15,1,121.94103240966797
35,2025-02-08,2025-02-22,2,96.17752838134766
35,2025-02-08,2025-03-01,3,96.2175521850586
35,2025-02-08,2025-03-08,4,121.3115005493164
36,2025-02-08,2025-02-15,1,1222.595458984375
36,2025-02-08,2025-02-22,2,772.0077514648438
36,2025-02-08,2025-03-01,3,546.3756103515625
36,2025-02-08,2025-03-08,4,611.82470703125
37,2025-02-08,2025-02-15,1,1288.056396484375
37,2025-02-08,2025-02-22,2,1060.51171875
37,2025-02-08,2025-03-01,3,715.7481079101562
37,2025-02-08,2025-03-08,4,530.0732421875
38,2025-02-08,2025-02-15,1,92.33719635009766
38,2025-02-08,2025-02-22,2,54.437984466552734
38,2025-02-08,2025-03-01,3,93.9654312133789
38,2025-02-08,2025-03-08,4,57.82991409301758
39,2025-02-08,2025-02-15,1,1378.4251708984375
39,2025-02-08,2025-02-22,2,1083.960205078125
39,2025-02-08,2025-03-01,3,783.1333618164062
39,2025-02-08,2025-03-08,4,597.8727416992188
40,2025-02-08,2025-02-15,1,822.9089965820312
40,2025-02-08,2025-02-22,2,617.8047485351562
40,2025-02-08,2025-03-01,3,510.9608459472656
40,2025-02-08,2025-03-08,4,366.52239990234375
41,2025-02-08,2025-02-15,1,416.08538818359375
41,2025-02-08,2025-02-22,2,370.2400817871094
41,2025-02-08,2025-03-01,3,367.12664794921875
41,2025-02-08,2025-03-08,4,346.8884582519531
42,2025-02-08,2025-02-15,1,1382.26318359375
42,2025-02-08,2025-02-22,2,1082.789794921875
42,2025-02-08,2025-03-01,3,764.0767211914062
42,2025-02-08,2025-03-08,4,547.3338623046875
44,2025-02-08,2025-02-15,1,170.0597686767578
44,2025-02-08,2025-02-22,2,130.3263702392578
44,2025-02-08,2025-03-01,3,152.78489685058594
44,2025-02-08,2025-03-08,4,81.79071807861328
45,2025-02-08,2025-02-15,1,738.853515625
45,2025-02-08,2025-02-22,2,518.8953247070312
45,2025-02-08,2025-03-01,3,513.0169067382812
45,2025-02-08,2025-03-08,4,391.7088623046875
46,2025-02-08,2025-02-15,1,173.83131408691406
46,2025-02-08,2025-02-22,2,190.7830352783203
46,2025-02-08,2025-03-01,3,191.99325561523438
46,2025-02-08,2025-03-08,4,48.95827865600586
47,2025-02-08,2025-02-15,1,780.3208618164062
47,2025-02-08,2025-02-22,2,631.79638671875
47,2025-02-08,2025-03-01,3,490.2929992675781
47,2025-02-08,2025-03-08,4,406.40252685546875
48,2025-02-08,2025-02-15,1,1391.56103515625
48,2025-02-08,2025-02-22,2,947.3739013671875
48,2025-02-08,2025-03-01,3,802.7870483398438
48,2025-02-08,2025-03-08,4,585.4655151367188
49,2025-02-08,2025-02-15,1,141.0277862548828
49,2025-02-08,2025-02-22,2,120.81006622314453
49,2025-02-08,2025-03-01,3,144.07705688476562
49,2025-02-08,2025-03-08,4,148.66856384277344
50,2025-02-08,2025-02-15,1,60.419952392578125
50,2025-02-08,2025-02-22,2,35.08916473388672
50,2025-02-08,2025-03-01,3,109.2529296875
50,2025-02-08,2025-03-08,4,27.909936904907227
51,2025-02-08,2025-02-15,1,873.467529296875
51,2025-02-08,2025-02-22,2,848.5006103515625
51,2025-02-08,2025-03-01,3,601.6883544921875
51,2025-02-08,2025-03-08,4,473.76385498046875
53,2025-02-08,2025-02-15,1,667.9786987304688
53,2025-02-08,2025-02-22,2,580.14794921875
53,2025-02-08,2025-03-01,3,466.3464660644531
53,2025-02-08,2025-03-08,4,428.3014221191406
54,2025-02-08,2025-02-15,1,427.10791015625
54,2025-02-08,2025-02-22,2,323.9105224609375
54,2025-02-08,2025-03-01,3,240.63609313964844
54,2025-02-08,2025-03-08,4,81.55577087402344
55,2025-02-08,2025-02-15,1,824.0660400390625
55,2025-02-08,2025-02-22,2,512.9893798828125
55,2025-02-08,2025-03-01,3,420.6441345214844
55,2025-02-08,2025-03-08,4,292.604248046875
56,2025-02-08,2025-02-15,1,54.3429069519043
56,2025-02-08,2025-02-22,2,25.07731819152832
56,2025-02-08,2025-03-01,3,53.42216873168945
56,2025-02-08,2025-03-08,4,47.19081115722656
72,2025-02-08,2025-02-15,1,127.71714782714844
72,2025-02-08,2025-02-22,2,144.3562469482422
72,2025-02-08,2025-03-01,3,175.2012939453125
72,2025-02-08,2025-03-08,4,188.70777893066406
US,2025-02-08,2025-02-15,1,16282.5
US,2025-02-08,2025-02-22,2,4640.5125
US,2025-02-08,2025-03-01,3,1252.938375
US,2025-02-08,2025-03-08,4,574.0852661132812
01,2025-02-15,2025-02-22,1,273.5945739746094
01,2025-02-15,2025-03-01,2,271.3111572265625
01,2025-02-15,2025-03-08,3,278.85455322265625
01,2025-02-15,2025-03-15,4,258.5685119628906
02,2025-02-15,2025-02-22,1,24.426969528198242
02,2025-02-15,2025-03-01,2,20.334640502929688
02,2025-02-15,2025-03-08,3,42.00755310058594
02,2025-02-15,2025-03-15,4,19.830434799194336
04,2025-02-15,2025-02-22,1,484.5490417480469
04,2025-02-15,2025-03-01,2,427.8960266113281
04,2025-02-15,2025-03-08,3,454.92974853515625
04,2025-02-15,2025-03-15,4,431.5660400390625
05,2025-02-15,2025-02-22,1,498.750244140625
05,2025-02-15,2025-03-01,2,383.43121337890625
05,2025-02-15,2025-03-08,3,325.4840393066406
05,2025-02-15,2025-03-15,4,279.054931640625
06,2025-02-15,2025-02-22,1,1213.322509765625
06,2025-02-15,2025-03-01,2,704.8714599609375
06,2025-02-15,2025-03-08,3,469.56182861328125
06,2025-02-15,2025-03-15,4,469.3352355957031
08,2025-02-15,2025-02-22,1,431.8663330078125
08,2025-02-15,2025-03-01,2,288.6847229003906
08,2025-02-15,2025-03-08,3,353.6195983886719
08,2025-02-15,2025-03-15,4,295.1016540527344
09,2025-02-15,2025-02-22,1,359.6960144042969
09,2025-02-15,2025-03-01,2,185.108154296875
09,2025-02-15,2025-03-08,3,197.8541717529297
09,2025-02-15,2025-03-15,4,142.6975555419922
10,2025-02-15,2025-02-22,1,116.56848907470703
10,2025-02-15,2025-03-01,2,107.91316223144531
10,2025-02-15,2025-03-08,3,135.74607849121094
10,2025-02-15,2025-03-15,4,68.4706802368164
11,2025-02-15,2025-02-22,1,90.8261947631836
11,2025-02-15,2025-03-01,2,52.28577423095703
11,2025-02-15,2025-03-08,3,50.229896545410156
11,2025-02-15,2025-03-15,4,51.52202224731445
12,2025-02-15,2025-02-22,1,1247.44873046875
12,2025-02-15,2025-03-01,2,731.23095703125
12,2025-02-15,2025-03-08,3,508.5073547363281
12,2025-02-15,2025-03-15,4,477.8424377441406
13,2025-02-15,2025-02-22,1,714.7183227539062
13,2025-02-15,2025-03-01,2,573.9083251953125
13,2025-02-15,2025-03-08,3,483.2239685058594
13,2025-02-15,2025-03-15,4,478.44891357421875
15,2025-02-15,2025-02-22,1,63.070167541503906
15,2025-02-15,2025-03-01,2,49.68252944946289
15,2025-02-15,2025-03-08,3,48.432289123535156
15,2025-02-15,2025-03-15,4,48.03369140625
16,2025-02-15,2025-02-22,1,116.79483795166016
16,2025-02-15,2025-03-01,2,97.6567611694336
16,2025-02-15,2025-03-08,3,87.8200912475586
16,2025-02-15,2025-03-15,4,118.02803039550781
17,2025-02-15,2025-02-22,1,962.7135009765625
17,2025-02-15,2025-03-01,2,805.897216796875
17,2025-02-15,2025-03-08,3,530.918212890625
17,2025-02-15,2025-03-15,4,471.7165832519531
18,2025-02-15,2025-02-22,1,1024.0325927734375
18,2025-02-15,2025-03-01,2,877.5252685546875
18,2025-02-15,2025-03-08,3,748.7131958007812
18,2025-02-15,2025-03-15,4,521.9432983398438
19,2025-02-15,2025-02-22,1,318.4610595703125
19,2025-02-15,2025-03-01,2,194.14503479003906
19,2025-02-15,2025-03-08,3,202.07614135742188
19,2025-02-15,2025-03-15,4,146.8712615966797
20,2025-02-15,2025-02-22,1,475.533447265625
20,2025-02-15,2025-03-01,2,437.156005859375
20,2025-02-15,2025-03-08,3,281.625732421875
20,2025-02-15,2025-03-15,4,212.553955078125
21,2025-02-15,2025-02-22,1,809.8119506835938
21,2025-02-15,2025-03-01,2,702.4483642578125
21,2025-02-15,2025-03-08,3,638.7747802734375
21,2025-02-15,2025-03-15,4,434.7579345703125
22,2025-02-15,2025-02-22,1,226.78750610351562
22,2025-02-15,2025-03-01,2,215.6714630126953
22,2025-02-15,2025-03-08,3,309.1197814941406
22,2025-02-15,2025-03-15,4,242.635009765625
23,2025-02-15,2025-02-22,1,246.43426513671875
23,2025-02-15,2025-03-01,2,227.7006072998047
23,2025-02-15,2025-03-08,3,217.0959014892578
23,2025-02-15,2025-03-15,4,84.58859252929688
24,2025-02-15,2025-02-22,1,766.2503051757812
24,2025-02-15,2025-03-01,2,564.5601196289062
24,2025-02-15,2025-03-08,3,438.58770751953125
24,2025-02-15,2025-03-15,4,365.4035339355469
25,2025-02-15,2025-02-22,1,975.4920043945312
25,2025-02-15,2025-03-01,2,718.1439819335938
25,2025-02-15,2025-03-08,3,573.36865234375
25,2025-02-15,2025-03-15,4,549.2880249023438
26,2025-02-15,2025-02-22,1,1105.8876953125
26,2025-02-15,2025-03-01,2,1014.732421875
26,2025-02-15,2025-03-08,3,587.2332763671875
26,2025-02-15,2025-03-15,4,584.6995849609375
27,2025-02-15,2025-02-22,1,302.12274169921875
27,2025-02-15,2025-03-01,2,320.9366455078125
27,2025-02-15,2025-03-08,3,369.03759765625
27,2025-02-15,2025-03-15,4,332.794677734375
28,2025-02-15,2025-02-22,1,201.77667236328125
28,2025-02-15,2025-03-01,2,222.49673461914062
28,2025-02-15,2025-03-08,3,190.30551147460938
28,2025-02-15,2025-03-15,4,141.79270935058594
29,2025-02-15,2025-02-22,1,1056.0472412109375
29,2025-02-15,2025-03-01,2,805.1239013671875
29,2025-02-15,2025-03-08,3,600.4051513671875
29,2025-02-15,2025-03-15,4,465.3724670410156
30,2025-02-15,2025-02-22,1,129.2171630859375
30,2025-02-15,2025-03-01,2,113.12557220458984
30,2025-02-15,2025-03-08,3,125.10923767089844
30,2025-02-15,2025-03-15,4,79.7673110961914
31,2025-02-15,2025-02-22,1,234.81732177734375
31,2025-02-15,2025-03-01,2,157.69776916503906
31,2025-02-15,2025-03-08,3,163.6717071533203
31,2025-02-15,2025-03-15,4,92.96502685546875
32,2025-02-15,2025-02-22,1,123.57939910888672
32,2025-02-15,2025-03-01,2,79.73358154296875
32,2025-02-15,2025-03-08,3,93.55596160888672
32,2025-02-15,2025-03-15,4,108.26245880126953
33,2025-02-15,2025-02-22,1,159.4136199951172
33,2025-02-15,2025-03-01,2,156.7737274169922
33,2025-02-15,2025-03-08,3,190.8137664794922
33,2025-02-15,2025-03-15,4,99.88668823242188
34,2025-02-15,2025-02-22,1,910.0963134765625
34,2025-02-15,2025-03-01,2,726.1559448242188
34,2025-02-15,2025-03-08,3,495.4538269042969
34,2025-02-15,2025-03-15,4,413.076171875
35,2025-02-15,2025-02-22,1,165.771728515625
35,2025-02-15,2025-03-01,2,165.04660034179688
35,2025-02-15,2025-03-08,3,164.26043701171875
35,2025-02-15,2025-03-15,4,183.91758728027344
36,2025-02-15,2025-02-22,1,822.5364379882812
36,2025-02-15,2025-03-01,2,572.7178344726562
36,2025-02-15,2025-03-08,3,496.87078857421875
36,2025-02-15,2025-03-15,4,483.17633056640625
37,2025-02-15,2025-02-22,1,1139.4814453125
37,2025-02-15,2025-03-01,2,811.6651611328125
37,2025-02-15,2025-03-08,3,457.4902648925781
37,2025-02-15,2025-03-15,4,424.5833435058594
38,2025-02-15,2025-02-22,1,75.64279174804688
38,2025-02-15,2025-03-01,2,43.340553283691406
38,2025-02-15,2025-03-08,3,53.3316535949707
38,2025-02-15,2025-03-15,4,47.22874450683594
39,2025-02-15,2025-02-22,1,1390.4766845703125
39,2025-02-15,2025-03-01,2,1102.15087890625
39,2025-02-15,2025-03-08,3,774.262451171875
39,2025-02-15,2025-03-15,4,576.6668701171875
40,2025-02-15,2025-02-22,1,656.540283203125
40,2025-02-15,2025-03-01,2,595.175537109375
40,2025-02-15,2025-03-08,3,348.0439758300781
40,2025-02-15,2025-03-15,4,273.78289794921875
41,2025-02-15,2025-02-22,1,406.4490051269531
41,2025-02-15,2025-03-01,2,354.3984069824219
41,2025-02-15,2025-03-08,3,289.5953063964844
41,2025-02-15,2025-03-15,4,287.23199462890625
42,2025-02-15,2025-02-22,1,1425.265380859375
42,2025-02-15,2025-03-01,2,962.7420654296875
42,2025-02-15,2025-03-08,3,773.58447265625
42,2025-02-15,2025-03-15,4,601.990966796875
44,2025-02-15,2025-02-22,1,141.22030639648438
44,2025-02-15,2025-03-01,2,97.29916381835938
44,2025-02-15,2025-03-08,3,116.43778228759766
44,2025-02-15,2025-03-15,4,77.28902435302734
45,2025-02-15,2025-02-22,1,413.33209228515625
45,2025-02-15,2025-03-01,2,377.86968994140625
45,2025-02-15,2025-03-08,3,342.0724792480469
45,2025-02-15,2025-03-15,4,280.16510009765625
46,2025-02-15,2025-02-22,1,165.94064331054688
46,2025-02-15,2025-03-01,2,113.6932373046875
46,2025-02-15,2025-03-08,3,152.8872528076172
46,2025-02-15,2025-03-15,4,58.40087127685547
47,2025-02-15,2025-02-22,1,474.8122253417969
47,2025-02-15,2025-03-01,2,414.1202087402344
47,2025-02-15,2025-03-08,3,452.48468017578125
47,2025-02-15,2025-03-15,4,336.2057189941406
48,2025-02-15,2025-02-22,1,1324.68701171875
48,2025-02-15,2025-03-01,2,775.7932739257812
48,2025-02-15,2025-03-08,3,626.4384155273438
